block,method,num_agents,obs_radius,seed,isr,csr,makespan
main,Switching (A*/random) + Escape,32,5,90088,0.25,0.0,
main,Switching (A*/random) + Escape,32,5,90089,0.09375,0.0,
main,Switching (A*/random) + Escape,32,5,90090,0.40625,0.0,
main,Switching (A*/random) + Escape,32,5,90091,0.21875,0.0,
main,Switching (A*/random) + Escape,32,5,90092,0.125,0.0,
main,Switching (A*/random) + Escape,32,5,90093,0.125,0.0,
main,Switching (A*/random) + Escape,32,5,90094,0.0625,0.0,
main,Switching (A*/random) + Escape,32,5,90095,0.125,0.0,
main,Switching (A*/random) + Escape,32,5,90096,0.21875,0.0,
main,Switching (A*/random) + Escape,32,5,90097,0.40625,0.0,
main,Switching (A*/random) + Escape,32,5,90098,0.1875,0.0,
main,Switching (A*/random) + Escape,32,5,90099,0.0625,0.0,
sweep,RL Only,8,3,90000,0.5,0.0,
sweep,RL Only,8,3,90001,0.25,0.0,
sweep,RL Only,8,3,90002,0.5,0.0,
sweep,RL Only,8,3,90003,0.625,0.0,
sweep,RL Only,8,3,90004,0.5,0.0,
sweep,RL Only,8,3,90005,0.75,0.0,
sweep,RL Only,8,3,90006,0.75,0.0,
sweep,RL Only,8,3,90007,0.875,0.0,
sweep,RL Only,8,3,90008,0.625,0.0,
sweep,RL Only,8,3,90009,0.5,0.0,
sweep,RL Only,8,3,90010,0.5,0.0,
sweep,RL Only,8,3,90011,0.75,0.0,
sweep,RL Only,8,3,90012,0.75,0.0,
sweep,RL Only,8,3,90013,0.5,0.0,
sweep,RL Only,8,3,90014,0.375,0.0,
sweep,RL Only,8,3,90015,0.25,0.0,
sweep,RL Only,8,3,90016,0.75,0.0,
sweep,RL Only,8,3,90017,0.625,0.0,
sweep,RL Only,8,3,90018,0.75,0.0,
sweep,RL Only,8,3,90019,0.5,0.0,
sweep,RL Only,8,3,90020,0.75,0.0,
sweep,RL Only,8,3,90021,0.125,0.0,
sweep,RL Only,8,3,90022,0.75,0.0,
sweep,RL Only,8,3,90023,0.625,0.0,
sweep,RL Only,8,3,90024,0.375,0.0,
sweep,RL Only,8,3,90025,0.5,0.0,
sweep,RL Only,8,3,90026,0.5,0.0,
sweep,RL Only,8,3,90027,0.5,0.0,
sweep,RL Only,8,3,90028,0.875,0.0,
sweep,RL Only,8,3,90029,0.375,0.0,
sweep,RL Only,8,3,90030,0.5,0.0,
sweep,RL Only,8,3,90031,0.625,0.0,
sweep,RL Only,8,3,90032,0.75,0.0,
sweep,RL Only,8,3,90033,0.75,0.0,
sweep,RL Only,8,3,90034,0.5,0.0,
sweep,RL Only,8,3,90035,0.5,0.0,
sweep,RL Only,8,3,90036,0.625,0.0,
sweep,RL Only,8,3,90037,0.5,0.0,
sweep,RL Only,8,3,90038,0.375,0.0,
sweep,RL Only,8,3,90039,0.625,0.0,
sweep,RL Only,8,3,90040,0.625,0.0,
sweep,RL Only,8,3,90041,0.875,0.0,
sweep,RL Only,8,3,90042,0.5,0.0,
sweep,RL Only,8,3,90043,0.875,0.0,
sweep,RL Only,8,3,90044,0.25,0.0,
sweep,RL Only,8,3,90045,0.5,0.0,
sweep,RL Only,8,3,90046,0.5,0.0,
sweep,RL Only,8,3,90047,0.5,0.0,
sweep,RL Only,8,3,90048,0.5,0.0,
sweep,RL Only,8,3,90049,0.5,0.0,
sweep,RL Only (sampled),8,3,90000,0.875,0.0,
sweep,RL Only (sampled),8,3,90001,0.875,0.0,
sweep,RL Only (sampled),8,3,90002,1.0,1.0,83
sweep,RL Only (sampled),8,3,90003,1.0,1.0,235
sweep,RL Only (sampled),8,3,90004,0.75,0.0,
sweep,RL Only (sampled),8,3,90005,0.875,0.0,
sweep,RL Only (sampled),8,3,90006,1.0,1.0,249
sweep,RL Only (sampled),8,3,90007,1.0,1.0,58
sweep,RL Only (sampled),8,3,90008,1.0,1.0,189
sweep,RL Only (sampled),8,3,90009,0.75,0.0,
sweep,RL Only (sampled),8,3,90010,0.75,0.0,
sweep,RL Only (sampled),8,3,90011,1.0,1.0,93
sweep,RL Only (sampled),8,3,90012,0.875,0.0,
sweep,RL Only (sampled),8,3,90013,0.75,0.0,
sweep,RL Only (sampled),8,3,90014,0.625,0.0,
sweep,RL Only (sampled),8,3,90015,0.875,0.0,
sweep,RL Only (sampled),8,3,90016,1.0,1.0,143
sweep,RL Only (sampled),8,3,90017,0.875,0.0,
sweep,RL Only (sampled),8,3,90018,1.0,1.0,148
sweep,RL Only (sampled),8,3,90019,0.75,0.0,
sweep,RL Only (sampled),8,3,90020,1.0,1.0,69
sweep,RL Only (sampled),8,3,90021,0.75,0.0,
sweep,RL Only (sampled),8,3,90022,1.0,1.0,40
sweep,RL Only (sampled),8,3,90023,1.0,1.0,124
sweep,RL Only (sampled),8,3,90024,1.0,1.0,185
sweep,RL Only (sampled),8,3,90025,0.75,0.0,
sweep,RL Only (sampled),8,3,90026,0.75,0.0,
sweep,RL Only (sampled),8,3,90027,1.0,1.0,64
sweep,RL Only (sampled),8,3,90028,1.0,1.0,96
sweep,RL Only (sampled),8,3,90029,0.75,0.0,
sweep,RL Only (sampled),8,3,90030,0.5,0.0,
sweep,RL Only (sampled),8,3,90031,0.875,0.0,
sweep,RL Only (sampled),8,3,90032,0.875,0.0,
sweep,RL Only (sampled),8,3,90033,0.875,0.0,
sweep,RL Only (sampled),8,3,90034,0.875,0.0,
sweep,RL Only (sampled),8,3,90035,0.75,0.0,
sweep,RL Only (sampled),8,3,90036,0.875,0.0,
sweep,RL Only (sampled),8,3,90037,0.5,0.0,
sweep,RL Only (sampled),8,3,90038,0.75,0.0,
sweep,RL Only (sampled),8,3,90039,1.0,1.0,66
sweep,RL Only (sampled),8,3,90040,1.0,1.0,82
sweep,RL Only (sampled),8,3,90041,0.875,0.0,
sweep,RL Only (sampled),8,3,90042,0.875,0.0,
sweep,RL Only (sampled),8,3,90043,1.0,1.0,54
sweep,RL Only (sampled),8,3,90044,0.875,0.0,
sweep,RL Only (sampled),8,3,90045,1.0,1.0,96
sweep,RL Only (sampled),8,3,90046,0.875,0.0,
sweep,RL Only (sampled),8,3,90047,0.875,0.0,
sweep,RL Only (sampled),8,3,90048,0.625,0.0,
sweep,RL Only (sampled),8,3,90049,0.875,0.0,
sweep,Switching (A*/RL) + Escape,8,3,90000,1.0,1.0,54
sweep,Switching (A*/RL) + Escape,8,3,90001,1.0,1.0,56
sweep,Switching (A*/RL) + Escape,8,3,90002,1.0,1.0,74
sweep,Switching (A*/RL) + Escape,8,3,90003,1.0,1.0,76
sweep,Switching (A*/RL) + Escape,8,3,90004,1.0,1.0,91
sweep,Switching (A*/RL) + Escape,8,3,90005,1.0,1.0,74
sweep,Switching (A*/RL) + Escape,8,3,90006,1.0,1.0,65
sweep,Switching (A*/RL) + Escape,8,3,90007,1.0,1.0,46
sweep,Switching (A*/RL) + Escape,8,3,90008,1.0,1.0,67
sweep,Switching (A*/RL) + Escape,8,3,90009,1.0,1.0,83
sweep,Switching (A*/RL) + Escape,8,3,90010,1.0,1.0,161
sweep,Switching (A*/RL) + Escape,8,3,90011,1.0,1.0,57
sweep,Switching (A*/RL) + Escape,8,3,90012,1.0,1.0,107
sweep,Switching (A*/RL) + Escape,8,3,90013,1.0,1.0,88
sweep,Switching (A*/RL) + Escape,8,3,90014,1.0,1.0,158
sweep,Switching (A*/RL) + Escape,8,3,90015,1.0,1.0,47
sweep,Switching (A*/RL) + Escape,8,3,90016,1.0,1.0,74
sweep,Switching (A*/RL) + Escape,8,3,90017,1.0,1.0,34
sweep,Switching (A*/RL) + Escape,8,3,90018,1.0,1.0,69
sweep,Switching (A*/RL) + Escape,8,3,90019,0.875,0.0,
sweep,Switching (A*/RL) + Escape,8,3,90020,1.0,1.0,45
sweep,Switching (A*/RL) + Escape,8,3,90021,1.0,1.0,107
sweep,Switching (A*/RL) + Escape,8,3,90022,1.0,1.0,43
sweep,Switching (A*/RL) + Escape,8,3,90023,1.0,1.0,53
sweep,Switching (A*/RL) + Escape,8,3,90024,1.0,1.0,92
sweep,Switching (A*/RL) + Escape,8,3,90025,1.0,1.0,68
sweep,Switching (A*/RL) + Escape,8,3,90026,1.0,1.0,121
sweep,Switching (A*/RL) + Escape,8,3,90027,1.0,1.0,66
sweep,Switching (A*/RL) + Escape,8,3,90028,1.0,1.0,43
sweep,Switching (A*/RL) + Escape,8,3,90029,1.0,1.0,145
sweep,Switching (A*/RL) + Escape,8,3,90030,1.0,1.0,121
sweep,Switching (A*/RL) + Escape,8,3,90031,1.0,1.0,135
sweep,Switching (A*/RL) + Escape,8,3,90032,1.0,1.0,68
sweep,Switching (A*/RL) + Escape,8,3,90033,1.0,1.0,54
sweep,Switching (A*/RL) + Escape,8,3,90034,1.0,1.0,99
sweep,Switching (A*/RL) + Escape,8,3,90035,1.0,1.0,118
sweep,Switching (A*/RL) + Escape,8,3,90036,1.0,1.0,93
sweep,Switching (A*/RL) + Escape,8,3,90037,0.75,0.0,
sweep,Switching (A*/RL) + Escape,8,3,90038,1.0,1.0,66
sweep,Switching (A*/RL) + Escape,8,3,90039,1.0,1.0,59
sweep,Switching (A*/RL) + Escape,8,3,90040,1.0,1.0,78
sweep,Switching (A*/RL) + Escape,8,3,90041,1.0,1.0,64
sweep,Switching (A*/RL) + Escape,8,3,90042,1.0,1.0,75
sweep,Switching (A*/RL) + Escape,8,3,90043,1.0,1.0,47
sweep,Switching (A*/RL) + Escape,8,3,90044,1.0,1.0,61
sweep,Switching (A*/RL) + Escape,8,3,90045,1.0,1.0,67
sweep,Switching (A*/RL) + Escape,8,3,90046,1.0,1.0,79
sweep,Switching (A*/RL) + Escape,8,3,90047,1.0,1.0,131
sweep,Switching (A*/RL) + Escape,8,3,90048,1.0,1.0,110
sweep,Switching (A*/RL) + Escape,8,3,90049,1.0,1.0,71
sweep,RL Only,8,5,90000,0.625,0.0,
sweep,RL Only,8,5,90001,0.375,0.0,
sweep,RL Only,8,5,90002,0.75,0.0,
sweep,RL Only,8,5,90003,0.625,0.0,
sweep,RL Only,8,5,90004,0.625,0.0,
sweep,RL Only,8,5,90005,0.875,0.0,
sweep,RL Only,8,5,90006,0.75,0.0,
sweep,RL Only,8,5,90007,0.875,0.0,
sweep,RL Only,8,5,90008,0.625,0.0,
sweep,RL Only,8,5,90009,0.625,0.0,
sweep,RL Only,8,5,90010,0.625,0.0,
sweep,RL Only,8,5,90011,0.75,0.0,
sweep,RL Only,8,5,90012,0.5,0.0,
sweep,RL Only,8,5,90013,0.625,0.0,
sweep,RL Only,8,5,90014,0.5,0.0,
sweep,RL Only,8,5,90015,0.625,0.0,
sweep,RL Only,8,5,90016,0.875,0.0,
sweep,RL Only,8,5,90017,0.875,0.0,
sweep,RL Only,8,5,90018,0.625,0.0,
sweep,RL Only,8,5,90019,0.625,0.0,
sweep,RL Only,8,5,90020,0.75,0.0,
sweep,RL Only,8,5,90021,0.125,0.0,
sweep,RL Only,8,5,90022,1.0,1.0,35
sweep,RL Only,8,5,90023,0.5,0.0,
sweep,RL Only,8,5,90024,0.625,0.0,
sweep,RL Only,8,5,90025,0.625,0.0,
sweep,RL Only,8,5,90026,0.75,0.0,
sweep,RL Only,8,5,90027,0.625,0.0,
sweep,RL Only,8,5,90028,0.875,0.0,
sweep,RL Only,8,5,90029,0.25,0.0,
sweep,RL Only,8,5,90030,0.375,0.0,
sweep,RL Only,8,5,90031,0.75,0.0,
sweep,RL Only,8,5,90032,0.625,0.0,
sweep,RL Only,8,5,90033,0.75,0.0,
sweep,RL Only,8,5,90034,0.375,0.0,
sweep,RL Only,8,5,90035,0.5,0.0,
sweep,RL Only,8,5,90036,0.75,0.0,
sweep,RL Only,8,5,90037,0.25,0.0,
sweep,RL Only,8,5,90038,0.5,0.0,
sweep,RL Only,8,5,90039,0.625,0.0,
sweep,RL Only,8,5,90040,0.75,0.0,
sweep,RL Only,8,5,90041,0.5,0.0,
sweep,RL Only,8,5,90042,0.5,0.0,
sweep,RL Only,8,5,90043,0.625,0.0,
sweep,RL Only,8,5,90044,0.375,0.0,
sweep,RL Only,8,5,90045,0.625,0.0,
sweep,RL Only,8,5,90046,0.5,0.0,
sweep,RL Only,8,5,90047,0.75,0.0,
sweep,RL Only,8,5,90048,0.625,0.0,
sweep,RL Only,8,5,90049,0.625,0.0,
sweep,RL Only (sampled),8,5,90000,1.0,1.0,85
sweep,RL Only (sampled),8,5,90001,1.0,1.0,164
sweep,RL Only (sampled),8,5,90002,1.0,1.0,51
sweep,RL Only (sampled),8,5,90003,1.0,1.0,66
sweep,RL Only (sampled),8,5,90004,1.0,1.0,138
sweep,RL Only (sampled),8,5,90005,1.0,1.0,100
sweep,RL Only (sampled),8,5,90006,1.0,1.0,163
sweep,RL Only (sampled),8,5,90007,1.0,1.0,49
sweep,RL Only (sampled),8,5,90008,1.0,1.0,72
sweep,RL Only (sampled),8,5,90009,1.0,1.0,115
sweep,RL Only (sampled),8,5,90010,0.75,0.0,
sweep,RL Only (sampled),8,5,90011,1.0,1.0,103
sweep,RL Only (sampled),8,5,90012,1.0,1.0,125
sweep,RL Only (sampled),8,5,90013,1.0,1.0,245
sweep,RL Only (sampled),8,5,90014,1.0,1.0,102
sweep,RL Only (sampled),8,5,90015,1.0,1.0,46
sweep,RL Only (sampled),8,5,90016,1.0,1.0,204
sweep,RL Only (sampled),8,5,90017,1.0,1.0,65
sweep,RL Only (sampled),8,5,90018,1.0,1.0,84
sweep,RL Only (sampled),8,5,90019,0.875,0.0,
sweep,RL Only (sampled),8,5,90020,1.0,1.0,173
sweep,RL Only (sampled),8,5,90021,1.0,1.0,243
sweep,RL Only (sampled),8,5,90022,1.0,1.0,57
sweep,RL Only (sampled),8,5,90023,1.0,1.0,98
sweep,RL Only (sampled),8,5,90024,1.0,1.0,112
sweep,RL Only (sampled),8,5,90025,0.875,0.0,
sweep,RL Only (sampled),8,5,90026,0.875,0.0,
sweep,RL Only (sampled),8,5,90027,1.0,1.0,64
sweep,RL Only (sampled),8,5,90028,1.0,1.0,70
sweep,RL Only (sampled),8,5,90029,0.875,0.0,
sweep,RL Only (sampled),8,5,90030,0.625,0.0,
sweep,RL Only (sampled),8,5,90031,1.0,1.0,174
sweep,RL Only (sampled),8,5,90032,1.0,1.0,72
sweep,RL Only (sampled),8,5,90033,1.0,1.0,70
sweep,RL Only (sampled),8,5,90034,0.875,0.0,
sweep,RL Only (sampled),8,5,90035,0.875,0.0,
sweep,RL Only (sampled),8,5,90036,1.0,1.0,75
sweep,RL Only (sampled),8,5,90037,0.625,0.0,
sweep,RL Only (sampled),8,5,90038,1.0,1.0,92
sweep,RL Only (sampled),8,5,90039,1.0,1.0,80
sweep,RL Only (sampled),8,5,90040,1.0,1.0,68
sweep,RL Only (sampled),8,5,90041,1.0,1.0,195
sweep,RL Only (sampled),8,5,90042,1.0,1.0,197
sweep,RL Only (sampled),8,5,90043,1.0,1.0,81
sweep,RL Only (sampled),8,5,90044,1.0,1.0,113
sweep,RL Only (sampled),8,5,90045,1.0,1.0,174
sweep,RL Only (sampled),8,5,90046,1.0,1.0,62
sweep,RL Only (sampled),8,5,90047,0.875,0.0,
sweep,RL Only (sampled),8,5,90048,1.0,1.0,89
sweep,RL Only (sampled),8,5,90049,1.0,1.0,57
sweep,Switching (A*/RL) + Escape,8,5,90000,1.0,1.0,52
sweep,Switching (A*/RL) + Escape,8,5,90001,1.0,1.0,51
sweep,Switching (A*/RL) + Escape,8,5,90002,1.0,1.0,47
sweep,Switching (A*/RL) + Escape,8,5,90003,1.0,1.0,70
sweep,Switching (A*/RL) + Escape,8,5,90004,1.0,1.0,77
sweep,Switching (A*/RL) + Escape,8,5,90005,1.0,1.0,72
sweep,Switching (A*/RL) + Escape,8,5,90006,1.0,1.0,61
sweep,Switching (A*/RL) + Escape,8,5,90007,1.0,1.0,40
sweep,Switching (A*/RL) + Escape,8,5,90008,1.0,1.0,96
sweep,Switching (A*/RL) + Escape,8,5,90009,1.0,1.0,93
sweep,Switching (A*/RL) + Escape,8,5,90010,1.0,1.0,161
sweep,Switching (A*/RL) + Escape,8,5,90011,1.0,1.0,53
sweep,Switching (A*/RL) + Escape,8,5,90012,1.0,1.0,109
sweep,Switching (A*/RL) + Escape,8,5,90013,1.0,1.0,82
sweep,Switching (A*/RL) + Escape,8,5,90014,1.0,1.0,117
sweep,Switching (A*/RL) + Escape,8,5,90015,1.0,1.0,43
sweep,Switching (A*/RL) + Escape,8,5,90016,1.0,1.0,54
sweep,Switching (A*/RL) + Escape,8,5,90017,1.0,1.0,44
sweep,Switching (A*/RL) + Escape,8,5,90018,1.0,1.0,58
sweep,Switching (A*/RL) + Escape,8,5,90019,1.0,1.0,94
sweep,Switching (A*/RL) + Escape,8,5,90020,1.0,1.0,58
sweep,Switching (A*/RL) + Escape,8,5,90021,1.0,1.0,90
sweep,Switching (A*/RL) + Escape,8,5,90022,1.0,1.0,33
sweep,Switching (A*/RL) + Escape,8,5,90023,1.0,1.0,64
sweep,Switching (A*/RL) + Escape,8,5,90024,1.0,1.0,62
sweep,Switching (A*/RL) + Escape,8,5,90025,1.0,1.0,73
sweep,Switching (A*/RL) + Escape,8,5,90026,1.0,1.0,101
sweep,Switching (A*/RL) + Escape,8,5,90027,1.0,1.0,46
sweep,Switching (A*/RL) + Escape,8,5,90028,1.0,1.0,49
sweep,Switching (A*/RL) + Escape,8,5,90029,1.0,1.0,112
sweep,Switching (A*/RL) + Escape,8,5,90030,1.0,1.0,118
sweep,Switching (A*/RL) + Escape,8,5,90031,1.0,1.0,99
sweep,Switching (A*/RL) + Escape,8,5,90032,1.0,1.0,60
sweep,Switching (A*/RL) + Escape,8,5,90033,1.0,1.0,52
sweep,Switching (A*/RL) + Escape,8,5,90034,1.0,1.0,98
sweep,Switching (A*/RL) + Escape,8,5,90035,1.0,1.0,99
sweep,Switching (A*/RL) + Escape,8,5,90036,1.0,1.0,57
sweep,Switching (A*/RL) + Escape,8,5,90037,1.0,1.0,231
sweep,Switching (A*/RL) + Escape,8,5,90038,1.0,1.0,51
sweep,Switching (A*/RL) + Escape,8,5,90039,1.0,1.0,62
sweep,Switching (A*/RL) + Escape,8,5,90040,1.0,1.0,64
sweep,Switching (A*/RL) + Escape,8,5,90041,1.0,1.0,61
sweep,Switching (A*/RL) + Escape,8,5,90042,1.0,1.0,79
sweep,Switching (A*/RL) + Escape,8,5,90043,1.0,1.0,47
sweep,Switching (A*/RL) + Escape,8,5,90044,1.0,1.0,60
sweep,Switching (A*/RL) + Escape,8,5,90045,1.0,1.0,48
sweep,Switching (A*/RL) + Escape,8,5,90046,1.0,1.0,52
sweep,Switching (A*/RL) + Escape,8,5,90047,1.0,1.0,119
sweep,Switching (A*/RL) + Escape,8,5,90048,1.0,1.0,84
sweep,Switching (A*/RL) + Escape,8,5,90049,1.0,1.0,50
sweep,RL Only,8,7,90000,0.0,0.0,
sweep,RL Only,8,7,90001,0.125,0.0,
sweep,RL Only,8,7,90002,0.0,0.0,
sweep,RL Only,8,7,90003,0.125,0.0,
sweep,RL Only,8,7,90004,0.125,0.0,
sweep,RL Only,8,7,90005,0.125,0.0,
sweep,RL Only,8,7,90006,0.125,0.0,
sweep,RL Only,8,7,90007,0.375,0.0,
sweep,RL Only,8,7,90008,0.25,0.0,
sweep,RL Only,8,7,90009,0.25,0.0,
sweep,RL Only,8,7,90010,0.0,0.0,
sweep,RL Only,8,7,90011,0.25,0.0,
sweep,RL Only,8,7,90012,0.0,0.0,
sweep,RL Only,8,7,90013,0.125,0.0,
sweep,RL Only,8,7,90014,0.0,0.0,
sweep,RL Only,8,7,90015,0.125,0.0,
sweep,RL Only,8,7,90016,0.0,0.0,
sweep,RL Only,8,7,90017,0.25,0.0,
sweep,RL Only,8,7,90018,0.125,0.0,
sweep,RL Only,8,7,90019,0.125,0.0,
sweep,RL Only,8,7,90020,0.125,0.0,
sweep,RL Only,8,7,90021,0.0,0.0,
sweep,RL Only,8,7,90022,0.25,0.0,
sweep,RL Only,8,7,90023,0.0,0.0,
sweep,RL Only,8,7,90024,0.125,0.0,
sweep,RL Only,8,7,90025,0.125,0.0,
sweep,RL Only,8,7,90026,0.125,0.0,
sweep,RL Only,8,7,90027,0.25,0.0,
sweep,RL Only,8,7,90028,0.25,0.0,
sweep,RL Only,8,7,90029,0.0,0.0,
sweep,RL Only,8,7,90030,0.25,0.0,
sweep,RL Only,8,7,90031,0.25,0.0,
sweep,RL Only,8,7,90032,0.375,0.0,
sweep,RL Only,8,7,90033,0.125,0.0,
sweep,RL Only,8,7,90034,0.125,0.0,
sweep,RL Only,8,7,90035,0.125,0.0,
sweep,RL Only,8,7,90036,0.375,0.0,
sweep,RL Only,8,7,90037,0.125,0.0,
sweep,RL Only,8,7,90038,0.0,0.0,
sweep,RL Only,8,7,90039,0.0,0.0,
sweep,RL Only,8,7,90040,0.125,0.0,
sweep,RL Only,8,7,90041,0.125,0.0,
sweep,RL Only,8,7,90042,0.25,0.0,
sweep,RL Only,8,7,90043,0.0,0.0,
sweep,RL Only,8,7,90044,0.125,0.0,
sweep,RL Only,8,7,90045,0.125,0.0,
sweep,RL Only,8,7,90046,0.0,0.0,
sweep,RL Only,8,7,90047,0.0,0.0,
sweep,RL Only,8,7,90048,0.25,0.0,
sweep,RL Only,8,7,90049,0.25,0.0,
sweep,RL Only (sampled),8,7,90000,0.875,0.0,
sweep,RL Only (sampled),8,7,90001,0.75,0.0,
sweep,RL Only (sampled),8,7,90002,0.875,0.0,
sweep,RL Only (sampled),8,7,90003,0.875,0.0,
sweep,RL Only (sampled),8,7,90004,0.75,0.0,
sweep,RL Only (sampled),8,7,90005,1.0,1.0,241
sweep,RL Only (sampled),8,7,90006,0.875,0.0,
sweep,RL Only (sampled),8,7,90007,1.0,1.0,63
sweep,RL Only (sampled),8,7,90008,0.75,0.0,
sweep,RL Only (sampled),8,7,90009,0.875,0.0,
sweep,RL Only (sampled),8,7,90010,0.625,0.0,
sweep,RL Only (sampled),8,7,90011,1.0,1.0,187
sweep,RL Only (sampled),8,7,90012,0.625,0.0,
sweep,RL Only (sampled),8,7,90013,0.875,0.0,
sweep,RL Only (sampled),8,7,90014,0.625,0.0,
sweep,RL Only (sampled),8,7,90015,0.875,0.0,
sweep,RL Only (sampled),8,7,90016,0.625,0.0,
sweep,RL Only (sampled),8,7,90017,1.0,1.0,158
sweep,RL Only (sampled),8,7,90018,1.0,1.0,129
sweep,RL Only (sampled),8,7,90019,0.75,0.0,
sweep,RL Only (sampled),8,7,90020,0.875,0.0,
sweep,RL Only (sampled),8,7,90021,0.875,0.0,
sweep,RL Only (sampled),8,7,90022,0.75,0.0,
sweep,RL Only (sampled),8,7,90023,0.625,0.0,
sweep,RL Only (sampled),8,7,90024,0.75,0.0,
sweep,RL Only (sampled),8,7,90025,0.875,0.0,
sweep,RL Only (sampled),8,7,90026,0.5,0.0,
sweep,RL Only (sampled),8,7,90027,0.75,0.0,
sweep,RL Only (sampled),8,7,90028,0.875,0.0,
sweep,RL Only (sampled),8,7,90029,0.75,0.0,
sweep,RL Only (sampled),8,7,90030,0.75,0.0,
sweep,RL Only (sampled),8,7,90031,1.0,1.0,129
sweep,RL Only (sampled),8,7,90032,0.75,0.0,
sweep,RL Only (sampled),8,7,90033,0.625,0.0,
sweep,RL Only (sampled),8,7,90034,0.625,0.0,
sweep,RL Only (sampled),8,7,90035,0.875,0.0,
sweep,RL Only (sampled),8,7,90036,0.875,0.0,
sweep,RL Only (sampled),8,7,90037,0.5,0.0,
sweep,RL Only (sampled),8,7,90038,1.0,1.0,91
sweep,RL Only (sampled),8,7,90039,0.875,0.0,
sweep,RL Only (sampled),8,7,90040,0.875,0.0,
sweep,RL Only (sampled),8,7,90041,1.0,1.0,172
sweep,RL Only (sampled),8,7,90042,0.875,0.0,
sweep,RL Only (sampled),8,7,90043,1.0,1.0,136
sweep,RL Only (sampled),8,7,90044,0.875,0.0,
sweep,RL Only (sampled),8,7,90045,0.875,0.0,
sweep,RL Only (sampled),8,7,90046,0.75,0.0,
sweep,RL Only (sampled),8,7,90047,0.75,0.0,
sweep,RL Only (sampled),8,7,90048,0.875,0.0,
sweep,RL Only (sampled),8,7,90049,1.0,1.0,135
sweep,Switching (A*/RL) + Escape,8,7,90000,1.0,1.0,86
sweep,Switching (A*/RL) + Escape,8,7,90001,1.0,1.0,131
sweep,Switching (A*/RL) + Escape,8,7,90002,1.0,1.0,63
sweep,Switching (A*/RL) + Escape,8,7,90003,1.0,1.0,105
sweep,Switching (A*/RL) + Escape,8,7,90004,1.0,1.0,163
sweep,Switching (A*/RL) + Escape,8,7,90005,1.0,1.0,81
sweep,Switching (A*/RL) + Escape,8,7,90006,1.0,1.0,85
sweep,Switching (A*/RL) + Escape,8,7,90007,1.0,1.0,48
sweep,Switching (A*/RL) + Escape,8,7,90008,0.875,0.0,
sweep,Switching (A*/RL) + Escape,8,7,90009,1.0,1.0,141
sweep,Switching (A*/RL) + Escape,8,7,90010,1.0,1.0,252
sweep,Switching (A*/RL) + Escape,8,7,90011,1.0,1.0,105
sweep,Switching (A*/RL) + Escape,8,7,90012,1.0,1.0,111
sweep,Switching (A*/RL) + Escape,8,7,90013,1.0,1.0,100
sweep,Switching (A*/RL) + Escape,8,7,90014,1.0,1.0,150
sweep,Switching (A*/RL) + Escape,8,7,90015,1.0,1.0,51
sweep,Switching (A*/RL) + Escape,8,7,90016,1.0,1.0,153
sweep,Switching (A*/RL) + Escape,8,7,90017,1.0,1.0,77
sweep,Switching (A*/RL) + Escape,8,7,90018,1.0,1.0,76
sweep,Switching (A*/RL) + Escape,8,7,90019,1.0,1.0,126
sweep,Switching (A*/RL) + Escape,8,7,90020,1.0,1.0,75
sweep,Switching (A*/RL) + Escape,8,7,90021,1.0,1.0,152
sweep,Switching (A*/RL) + Escape,8,7,90022,1.0,1.0,109
sweep,Switching (A*/RL) + Escape,8,7,90023,1.0,1.0,94
sweep,Switching (A*/RL) + Escape,8,7,90024,1.0,1.0,103
sweep,Switching (A*/RL) + Escape,8,7,90025,0.75,0.0,
sweep,Switching (A*/RL) + Escape,8,7,90026,1.0,1.0,110
sweep,Switching (A*/RL) + Escape,8,7,90027,1.0,1.0,91
sweep,Switching (A*/RL) + Escape,8,7,90028,1.0,1.0,41
sweep,Switching (A*/RL) + Escape,8,7,90029,0.875,0.0,
sweep,Switching (A*/RL) + Escape,8,7,90030,1.0,1.0,184
sweep,Switching (A*/RL) + Escape,8,7,90031,1.0,1.0,111
sweep,Switching (A*/RL) + Escape,8,7,90032,1.0,1.0,103
sweep,Switching (A*/RL) + Escape,8,7,90033,1.0,1.0,69
sweep,Switching (A*/RL) + Escape,8,7,90034,1.0,1.0,144
sweep,Switching (A*/RL) + Escape,8,7,90035,1.0,1.0,105
sweep,Switching (A*/RL) + Escape,8,7,90036,1.0,1.0,62
sweep,Switching (A*/RL) + Escape,8,7,90037,0.875,0.0,
sweep,Switching (A*/RL) + Escape,8,7,90038,1.0,1.0,62
sweep,Switching (A*/RL) + Escape,8,7,90039,1.0,1.0,84
sweep,Switching (A*/RL) + Escape,8,7,90040,1.0,1.0,109
sweep,Switching (A*/RL) + Escape,8,7,90041,1.0,1.0,73
sweep,Switching (A*/RL) + Escape,8,7,90042,1.0,1.0,71
sweep,Switching (A*/RL) + Escape,8,7,90043,1.0,1.0,62
sweep,Switching (A*/RL) + Escape,8,7,90044,1.0,1.0,240
sweep,Switching (A*/RL) + Escape,8,7,90045,1.0,1.0,76
sweep,Switching (A*/RL) + Escape,8,7,90046,1.0,1.0,152
sweep,Switching (A*/RL) + Escape,8,7,90047,1.0,1.0,131
sweep,Switching (A*/RL) + Escape,8,7,90048,1.0,1.0,92
sweep,Switching (A*/RL) + Escape,8,7,90049,1.0,1.0,78
